ticker	cik
dx-pc	826675
dzz	1159508
dtb	936340
dtocu	1839998
dtocw	1839998
dtp	936340
dtrtu	1865537
dtrtw	1865537
dhbcw	1838176
dhcni	1075415
dhcnl	1075415
dhcaw	1838163
dhhcw	1830188
dhr-pb	313616
dgp	1159508
dgz	1159508
djcb	1114446
dkdcw	1849380
djp	312070
dlcaw	1831928
dmys-un	1858327
dmys-wt	1858327
dms-wt	1725134
dmyq-un	1836833
dmyq-wt	1836833
dmaqu	1857086
dna-wt	1830214
doma-wt	1722438
embkw	1827980
encpu	1879373
eneru	1855555
enfau	1828972
enjyw	1830180
enpc-wt	1816261
entfu	1870925
entxw	1638097
envxw	1828318
enviu	1822691
eosew	1805077
eresw	1814287
eqha-wt	1826729
eqd-wt	1818221
ephyu	1827248
ephyw	1827248
ep-pc	1506307
epr-pc	1045450
edncu	1864891
edncw	1864891
eccc	1604174
eccw	1604174
eacpw	1832765
ebacw	1841258
ebgef	895728
eica	1754836
elmsw	1784168
ejfaw	1839434
elat	1739104
eftrw	1828522
efscp	1025835
efc-pa	1411342
eeh	352960
svxy	1415311
swagw	1841800
svnau	1850699
svsvu	1822966
svsvw	1822966
surgw	1392694
strnw	1872525
stre-wt	1838361
strcw	1826681
sspcf	1576018
ssaaw	1830547
srsaw	1821682
srznw	1824893
srea	1032208
sptku	1836259
sptkw	1836259
sqftp	1080657
srcu	1126956
sqllw	1605888
soyb	1471824
spaq-wt	1838527
soln	92122
solow	1637736
spnt-pb	1576018
spgs-un	1839127
spgs-wt	1839127
spir-wt	1816017
tblaw	1840502
tbkcp	1539638
tbsaw	1843764
talkw	1803901
tags	1471824
szzlu	1829322
taca-wt	1826991
swssu	1838000
swssw	1838000
swetw	1828914
thwww	1712189
tinv-wt	1820144
tioaw	1846163
thmau	1835567
tekkw	1822027
telz	61398
tdw-wt	98222
tdw-wta	98222
tdw-wtb	98222
tds-pu	1051512
tds-pv	1051512
tfc-pi	92230
tfc-po	92230
tfc-pr	92230
tetcu	1840920
tetcw	1840920
tgh-pb	1413159
tvacu	1820566
tvacw	1820566
tugcw	1847075
twnd-wt	1814215
twcbu	1845618
twcbw	1845618
tspq-un	1838219
trtx-pc	1630472
tsibu	1832737
tsibw	1832737
tronw	1847513
trtn-pb	1660734
trtn-pc	1660734
trtn-pd	1660734
trtl-un	1847112
trtl-wt	1847112
trpcf	1269238
tris-un	1852736
tritw	1819876
trkaw	1021096
toacu	1860482
toiiw	1799191
tpbau	1847090
tpbaw	1847090
t-pc	732717
tpgy-un	1819399
tmpmu	1823524
tmkrw	1821606
tmcww	1798562
tlga-wt	1827871
tlmdw	1791091
uph-wt	1770141
unov	1538495
ule	1415311
ugazf	1053092
ugic	884614
ugl	1415311
ugldf	1053092
ubp-pk	1029800
ucbio	857855
ucib	1114446
uco	1415311
tzpsu	1823481
tzpsw	1823481
usb-pq	36104
usb-pr	36104
usctu	1860514
uptdu	1844417
up-wt	1819516
uswsw	1670349
uslvf	1053092
usoi	1053092
usml	1114446
val-wt	314808
uvxy	1415311
uwmc-wt	1783398
uzd	821130
uzf	821130
vcxau	1848898
vcxaw	1848898
vckau	1820190
viacp	813828
viasp	1606268
viiaw	1826011
vieww	1811856
viixf	1053092
venaw	1800392
velow	1832371
vlatw	1843091
vixm	1415311
vixy	1415311
vln-wt	1863006
vlncd	1859902
vlta-wt	1819584
vld-wt	1825079
vmgau	1875943
vmacw	1810491
vxx	312070
vxz	312070
wbx-wt	1866501
waysd	860131
waldw	1840199
wafdp	936528
warr-un	1820209
warr-wt	1820209
vtiqw	1823884
vtaqr	1822145
vtaqu	1822145
vsacu	1883983
vrtyd	1418115
vpcbu	1840792
vpcbw	1840792
whfbz	1552198
whlrl	1527541
wil	312070
wftuf	1603923
weat	1471824
wejow	1864448
we-wt	1813756
wqga-wt	1851174
wrb-pf	11544
wpca-wt	1836075
winvu	1854463
winvw	1854463
wkspw	1096275
xcwpx	1467631
xdiv	1688487
wwacu	1853044
wtfcp	1015328
ycbd-pa	1644903
ycl	1415311
ycs	1415311
xomao	791908
xomap	791908
xosww	1819493
xpdiu	1839341
xpdiw	1839341
xpoa-wt	1821742
ysacw	1823587
zev-wt	1802749
zgyhr	1773086
zgyhw	1773086
zingu	1844270
zionl	109380
ziono	109380
ztaqw	1849408
zsl	1415311
zwrkw	1828438
zntew	1823652
zivow	1101026
